"Year"	"BorX"	"BorY"	"Species"	"Cover"
"2020"	0	400	"stro"	3
"2020"	0	400	"drph"	1
"2020"	0	400	"lylu"	2
"2020"	0	400	"mara"	1
"2020"	0	400	"clbo"	1
"2020"	0	400	"oxmo"	0
"2020"	0	400	"vial"	3
"2020"	0	400	"sapu"	0
"2020"	40	420	"drph"	2
"2020"	40	420	"soma"	1
"2020"	40	420	"oxmo"	1
"2020"	40	420	"drsp"	2
"2020"	40	420	"stro"	2
"2020"	40	420	"lylu"	1
"2020"	40	420	"clbo"	1
"2020"	40	420	"maca"	1
"2020"	40	420	"mara"	0
"2020"	40	420	"trer"	0
"2020"	40	420	"vial"	2
"2020"	60	420	"lylu"	2
"2020"	60	420	"drsp"	3
"2020"	60	420	"stro"	2
"2020"	60	420	"mara"	2
"2020"	60	420	"trer"	2
"2020"	60	420	"oxmo"	1
"2020"	60	420	"clbo"	1
"2020"	60	420	"loca"	2
"2020"	60	420	"maca"	1
"2020"	60	420	"vial"	3
"2020"	60	400	"trer"	1
"2020"	60	400	"asac"	1
"2020"	60	400	"lylu"	2
"2020"	60	400	"drsp"	3
"2020"	60	400	"drph"	1
"2020"	60	400	"maca"	1
"2020"	60	400	"soma"	0
"2020"	60	400	"thpu"	0
"2020"	60	400	"oxmo"	1
"2020"	60	400	"tico"	1
"2020"	60	400	"mire"	1
"2020"	60	400	"clbo"	1
"2020"	60	400	"stam"	0
"2020"	60	400	"mara"	2
"2020"	60	400	"stro"	2
"2020"	60	400	"vial"	3
"2020"	40	400	"drsp"	3
"2020"	40	400	"trer"	2
"2020"	40	400	"clbo"	2
"2020"	40	400	"lylu"	3
"2020"	40	400	"maca"	1
"2020"	40	400	"stro"	2
"2020"	40	400	"soma"	0
"2020"	40	400	"oxmo"	1
"2020"	40	400	"arnu"	0
"2020"	40	400	"vial"	4
"2020"	80	420	"mara"	1
"2020"	80	420	"maca"	2
"2020"	80	420	"clbo"	2
"2020"	80	420	"soma"	1
"2020"	80	420	"lylu"	2
"2020"	80	420	"drsp"	3
"2020"	80	420	"trer"	2
"2020"	80	420	"stro"	1
"2020"	80	420	"urdi"	3
"2020"	80	420	"vevi"	0
"2020"	80	420	"grass"	1
"2020"	80	420	"oxmo"	1
"2020"	80	420	"stam"	1
"2020"	80	420	"vial"	3
"2020"	100	420	"urdi"	3
"2020"	100	420	"vevi"	0
"2020"	100	420	"trer"	2
"2020"	100	420	"lylu"	1
"2020"	100	420	"drsp"	2
"2020"	100	420	"stro"	2
"2020"	100	420	"stam"	0
"2020"	100	420	"galiumsp"	0
"2020"	100	420	"arnu"	1
"2020"	100	420	"clbo"	1
"2020"	100	420	"grass"	1
"2020"	100	420	"vial"	3
"2020"	100	400	"trer"	2
"2020"	100	400	"stro"	1
"2020"	100	400	"drsp"	3
"2020"	100	400	"stam"	1
"2020"	100	400	"drph"	2
"2020"	100	400	"violasp"	2
"2020"	100	400	"clbo"	1
"2020"	100	400	"mara"	1
"2020"	100	400	"sapu"	1
"2020"	100	400	"vial"	3
"2020"	80	400	"stro"	3
"2020"	80	400	"trer"	2
"2020"	80	400	"lylu"	2
"2020"	80	400	"clbo"	1
"2020"	80	400	"drsp"	2
"2020"	80	400	"oxmo"	1
"2020"	80	400	"violasp"	1
"2020"	80	400	"mara"	3
"2020"	80	400	"drno"	2
"2020"	80	400	"drph"	0
"2020"	80	400	"asac"	1
"2020"	80	400	"mire"	0
"2020"	80	400	"stam"	1
"2020"	80	400	"moun"	1
"2020"	80	400	"vial"	3
"2020"	120	420	"oxmo"	1
"2020"	120	420	"stro"	2
"2020"	120	420	"trer"	1
"2020"	120	420	"moun"	1
"2020"	120	420	"drsp"	2
"2020"	120	420	"lylu"	2
"2020"	120	420	"maca"	0
"2020"	120	420	"clbo"	1
"2020"	120	420	"mevi"	0
"2020"	120	420	"soma"	1
"2020"	120	420	"arnu"	1
"2020"	120	420	"mire"	1
"2020"	120	420	"trun"	2
"2020"	120	420	"sapu"	1
"2020"	120	420	"vial"	2
"2020"	140	420	"clbo"	3
"2020"	140	420	"maca"	3
"2020"	140	420	"arnu"	3
"2020"	140	420	"stro"	2
"2020"	140	420	"drsp"	3
"2020"	140	420	"soma"	1
"2020"	140	420	"lylu"	3
"2020"	140	420	"trer"	1
"2020"	140	420	"trbo"	1
"2020"	140	420	"oxmo"	1
"2020"	140	420	"vial"	3
"2020"	140	400	"lylu"	3
"2020"	140	400	"drsp"	3
"2020"	140	400	"stro"	0
"2020"	140	400	"clbo"	2
"2020"	140	400	"oxmo"	1
"2020"	140	400	"trun"	1
"2020"	140	400	"trbo"	1
"2020"	140	400	"mara"	1
"2020"	140	400	"trer"	2
"2020"	140	400	"vial"	2
"2020"	120	400	"lylu"	2
"2020"	120	400	"drsp"	3
"2020"	120	400	"trer"	1
"2020"	120	400	"stro"	1
"2020"	120	400	"mara"	2
"2020"	120	400	"oxmo"	1
"2020"	120	400	"clbo"	1
"2020"	120	400	"vial"	3
"2020"	160	420	"drsp"	2
"2020"	160	420	"lylu"	2
"2020"	160	420	"maca"	2
"2020"	160	420	"clbo"	2
"2020"	160	420	"stro"	1
"2020"	160	420	"trun"	0
"2020"	160	420	"trer"	0
"2020"	160	420	"oxmo"	1
"2020"	160	420	"vial"	3
"2020"	180	420	"clbo"	3
"2020"	180	420	"lylu"	2
"2020"	180	420	"trbo"	2
"2020"	180	420	"oxmo"	1
"2020"	180	420	"maca"	3
"2020"	180	420	"drsp"	3
"2020"	180	420	"stro"	1
"2020"	180	420	"trun"	1
"2020"	180	420	"vial"	2
"2020"	180	400	"lylu"	3
"2020"	180	400	"maca"	2
"2020"	180	400	"drsp"	3
"2020"	180	400	"clbo"	2
"2020"	180	400	"oxmo"	2
"2020"	180	400	"trer"	1
"2020"	180	400	"stro"	0
"2020"	180	400	"drph"	0
"2020"	180	400	"asac"	0
"2020"	180	400	"vial"	1
"2020"	160	400	"drsp"	3
"2020"	160	400	"clbo"	2
"2020"	160	400	"oxmo"	1
"2020"	160	400	"moun"	1
"2020"	160	400	"maca"	1
"2020"	160	400	"trer"	1
"2020"	160	400	"stro"	0
"2020"	160	400	"lylu"	2
"2020"	160	400	"trbo"	1
"2020"	160	400	"vial"	3
"2020"	160	380	"stro"	2
"2020"	160	380	"clbo"	2
"2020"	160	380	"lylu"	2
"2020"	160	380	"drsp"	2
"2020"	160	380	"trer"	2
"2020"	160	380	"maca"	1
"2020"	160	380	"oxmo"	1
"2020"	160	380	"vial"	2
"2020"	180	380	"drsp"	3
"2020"	180	380	"oxmo"	2
"2020"	180	380	"lylu"	3
"2020"	180	380	"trer"	2
"2020"	180	380	"maca"	1
"2020"	180	380	"stro"	2
"2020"	180	380	"clbo"	2
"2020"	180	380	"vial"	3
"2020"	180	380	"moun"	1
"2020"	180	360	"drsp"	3
"2020"	180	360	"loca"	1
"2020"	180	360	"oxmo"	1
"2020"	180	360	"arnu"	1
"2020"	180	360	"trbo"	0
"2020"	180	360	"lylu"	2
"2020"	180	360	"asac"	2
"2020"	180	360	"trer"	2
"2020"	180	360	"violasp"	1
"2020"	180	360	"stro"	2
"2020"	180	360	"maca"	0
"2020"	180	360	"uvse"	0
"2020"	180	360	"mara"	1
"2020"	180	360	"coal"	1
"2020"	180	360	"vial"	4
"2020"	160	360	"trer"	1
"2020"	160	360	"stro"	3
"2020"	160	360	"clbo"	1
"2020"	160	360	"lylu"	2
"2020"	160	360	"loca"	1
"2020"	160	360	"maca"	0
"2020"	160	360	"drsp"	3
"2020"	160	360	"tico"	1
"2020"	160	360	"urdi"	2
"2020"	160	360	"drph"	0
"2020"	160	360	"vial"	3
"2020"	120	380	"trer"	1
"2020"	120	380	"drsp"	2
"2020"	120	380	"lylu"	2
"2020"	120	380	"stro"	2
"2020"	120	380	"clbo"	1
"2020"	120	380	"soma"	1
"2020"	120	380	"uvse"	2
"2020"	120	380	"mara"	2
"2020"	120	380	"tico"	1
"2020"	120	380	"oxmo"	0
"2020"	120	380	"urdi"	2
"2020"	120	380	"drph"	1
"2020"	120	380	"stam"	0
"2020"	120	380	"thpu"	1
"2020"	120	380	"vial"	2
"2020"	140	380	"maca"	2
"2020"	140	380	"drsp"	3
"2020"	140	380	"stro"	2
"2020"	140	380	"trer"	2
"2020"	140	380	"arnu"	2
"2020"	140	380	"oxmo"	2
"2020"	140	380	"clbo"	2
"2020"	140	380	"lylu"	3
"2020"	140	380	"mara"	2
"2020"	140	380	"moun"	1
"2020"	140	380	"vial"	3
"2020"	140	360	"lylu"	2
"2020"	140	360	"drsp"	3
"2020"	140	360	"stro"	3
"2020"	140	360	"trer"	1
"2020"	140	360	"maca"	1
"2020"	140	360	"mara"	1
"2020"	140	360	"drno"	2
"2020"	140	360	"moun"	1
"2020"	140	360	"clbo"	1
"2020"	140	360	"oxmo"	1
"2020"	140	360	"violasp"	2
"2020"	140	360	"vial"	3
"2020"	140	360	"sapu"	1
"2020"	120	360	"tico"	1
"2020"	120	360	"violasp"	1
"2020"	120	360	"asac"	2
"2020"	120	360	"trer"	1
"2020"	120	360	"drsp"	2
"2020"	120	360	"urdi"	3
"2020"	120	360	"stro"	2
"2020"	120	360	"prtr"	1
"2020"	120	360	"clbo"	1
"2020"	120	360	"lylu"	1
"2020"	120	360	"thpu"	1
"2020"	120	360	"drph"	1
"2020"	120	360	"grass"	1
"2020"	120	360	"soma"	1
"2020"	120	360	"vial"	2
"2020"	80	380	"lylu"	2
"2020"	80	380	"drsp"	3
"2020"	80	380	"clbo"	2
"2020"	80	380	"tico"	1
"2020"	80	380	"trer"	1
"2020"	80	380	"stro"	2
"2020"	80	380	"atfi"	0
"2020"	80	380	"soma"	1
"2020"	80	380	"vevi"	0
"2020"	80	380	"grass"	1
"2020"	80	380	"moun"	1
"2020"	80	380	"vial"	2
"2020"	100	380	"uvse"	2
"2020"	100	380	"mire"	1
"2020"	100	380	"stro"	1
"2020"	100	380	"lylu"	2
"2020"	100	380	"trer"	1
"2020"	100	380	"drsp"	3
"2020"	100	380	"urdi"	1
"2020"	100	380	"oxmo"	1
"2020"	100	380	"vial"	2
"2020"	100	360	"stro"	2
"2020"	100	360	"uvse"	2
"2020"	100	360	"trer"	1
"2020"	100	360	"lylu"	1
"2020"	100	360	"drsp"	3
"2020"	100	360	"violasp"	1
"2020"	100	360	"mara"	1
"2020"	100	360	"vial"	2
"2020"	80	360	"trer"	2
"2020"	80	360	"stro"	3
"2020"	80	360	"clbo"	1
"2020"	80	360	"soma"	1
"2020"	80	360	"drsp"	3
"2020"	80	360	"prtr"	1
"2020"	80	360	"mara"	2
"2020"	80	360	"oxmo"	1
"2020"	80	360	"violasp"	1
"2020"	80	360	"drno"	2
"2020"	80	360	"arnu"	0
"2020"	80	360	"tico"	1
"2020"	80	360	"vial"	0
"2020"	80	360	"sapu"	0
"2020"	40	380	"prtr"	2
"2020"	40	380	"drsp"	4
"2020"	40	380	"trer"	2
"2020"	40	380	"stro"	2
"2020"	40	380	"lylu"	1
"2020"	40	380	"drph"	1
"2020"	40	380	"thpu"	1
"2020"	40	380	"oxmo"	0
"2020"	40	380	"tico"	1
"2020"	40	380	"clbo"	1
"2020"	40	380	"vial"	2
"2020"	60	380	"oxmo"	1
"2020"	60	380	"drsp"	3
"2020"	60	380	"asac"	2
"2020"	60	380	"lylu"	1
"2020"	60	380	"urdi"	1
"2020"	60	380	"grass"	0
"2020"	60	380	"stam"	1
"2020"	60	380	"vevi"	0
"2020"	60	380	"thpu"	0
"2020"	60	380	"trer"	1
"2020"	60	380	"stro"	1
"2020"	60	380	"soma"	1
"2020"	60	380	"drph"	1
"2020"	60	380	"vial"	3
"2020"	60	360	"soma"	1
"2020"	60	360	"atfi"	1
"2020"	60	360	"thpu"	1
"2020"	60	360	"trer"	4
"2020"	60	360	"drsp"	2
"2020"	60	360	"oxmo"	0
"2020"	60	360	"lylu"	1
"2020"	60	360	"stam"	0
"2020"	60	360	"stro"	1
"2020"	60	360	"drph"	1
"2020"	60	360	"asac"	1
"2020"	60	360	"vial"	2
"2020"	40	360	"stro"	2
"2020"	40	360	"oxmo"	1
"2020"	40	360	"trer"	1
"2020"	40	360	"lylu"	2
"2020"	40	360	"drsp"	3
"2020"	40	360	"clbo"	1
"2020"	40	360	"soma"	0
"2020"	40	360	"vial"	3
"2020"	0	380	"lylu"	2
"2020"	0	380	"drsp"	3
"2020"	0	380	"stro"	2
"2020"	0	380	"trer"	1
"2020"	0	380	"oxmo"	0
"2020"	0	380	"clbo"	1
"2020"	0	380	"vial"	2
"2020"	20	380	"stro"	1
"2020"	20	380	"drsp"	3
"2020"	20	380	"lylu"	3
"2020"	20	380	"oxmo"	1
"2020"	20	380	"clbo"	1
"2020"	20	380	"trun"	0
"2020"	20	380	"maca"	0
"2020"	20	380	"trer"	1
"2020"	20	380	"vial"	3
"2020"	20	360	"clbo"	2
"2020"	20	360	"maca"	1
"2020"	20	360	"oxmo"	0
"2020"	20	360	"drsp"	2
"2020"	20	360	"stro"	2
"2020"	20	360	"vial"	1
"2020"	0	360	"violasp"	2
"2020"	0	360	"depu"	1
"2020"	0	360	"grass"	0
"2020"	0	360	"galiumsp"	1
"2020"	0	360	"trer"	2
"2020"	0	360	"stro"	1
"2020"	0	360	"clbo"	1
"2020"	0	360	"lylu"	1
"2020"	0	360	"oxmo"	1
"2020"	0	360	"soma"	1
"2020"	0	360	"drsp"	2
"2020"	0	360	"drph"	1
"2020"	0	360	"stam"	0
"2020"	0	360	"vial"	3
"2020"	0	340	"atth"	3
"2020"	0	340	"mara"	2
"2020"	0	340	"stro"	3
"2020"	0	340	"trer"	1
"2020"	0	340	"clbo"	0
"2020"	0	340	"poac"	1
"2020"	0	340	"lylu"	0
"2020"	0	340	"urdi"	1
"2020"	0	340	"soma"	2
"2020"	0	340	"artr"	1
"2020"	0	340	"prtr"	0
"2020"	0	340	"violasp"	1
"2020"	0	340	"grass"	1
"2020"	0	340	"drsp"	2
"2020"	0	340	"vial"	3
"2020"	20	340	"vevi"	0
"2020"	20	340	"clbo"	1
"2020"	20	340	"stro"	1
"2020"	20	340	"drsp"	2
"2020"	20	340	"grass"	1
"2020"	20	340	"depu"	2
"2020"	20	340	"arnu"	0
"2020"	20	340	"trer"	1
"2020"	20	340	"ruid"	1
"2020"	20	340	"oxmo"	1
"2020"	20	340	"urdi"	2
"2020"	20	340	"asac"	1
"2020"	20	340	"mara"	1
"2020"	20	340	"sapu"	1
"2020"	20	340	"vial"	3
"2020"	20	320	"lylu"	3
"2020"	20	320	"mire"	0
"2020"	20	320	"stro"	2
"2020"	20	320	"grass"	1
"2020"	20	320	"trer"	1
"2020"	20	320	"vevi"	0
"2020"	20	320	"drsp"	3
"2020"	20	320	"soma"	1
"2020"	20	320	"asac"	1
"2020"	20	320	"mara"	1
"2020"	20	320	"violasp"	1
"2020"	20	320	"asma"	1
"2020"	20	320	"artr"	1
"2020"	20	320	"atfi"	1
"2020"	20	320	"vial"	3
"2020"	0	320	"vevi"	1
"2020"	0	320	"urdi"	3
"2020"	0	320	"tico"	1
"2020"	0	320	"trer"	1
"2020"	0	320	"stro"	1
"2020"	0	320	"drsp"	3
"2020"	0	320	"asac"	1
"2020"	0	320	"thpu"	1
"2020"	0	320	"atth"	0
"2020"	0	320	"mara"	1
"2020"	0	320	"grass"	1
"2020"	0	320	"stam"	1
"2020"	0	320	"artr"	1
"2020"	0	320	"violasp"	1
"2020"	0	320	"drno"	2
"2020"	0	320	"atfi"	2
"2020"	0	320	"oxmo"	1
"2020"	0	320	"drph"	1
"2020"	0	320	"clbo"	1
"2020"	0	320	"lylu"	1
"2020"	0	320	"vial"	0
"2020"	0	320	"sapu"	0
"2020"	40	340	"lylu"	4
"2020"	40	340	"trer"	1
"2020"	40	340	"stro"	2
"2020"	40	340	"oxmo"	1
"2020"	40	340	"drsp"	3
"2020"	40	340	"stam"	0
"2020"	40	340	"mara"	1
"2020"	40	340	"vial"	3
"2020"	60	340	"lylu"	2
"2020"	60	340	"trer"	1
"2020"	60	340	"drsp"	3
"2020"	60	340	"stro"	2
"2020"	60	340	"moun"	0
"2020"	60	340	"atfi"	0
"2020"	60	340	"soma"	1
"2020"	60	340	"mara"	0
"2020"	60	340	"drph"	1
"2020"	60	340	"vial"	3
"2020"	60	320	"lylu"	4
"2020"	60	320	"stro"	1
"2020"	60	320	"drsp"	3
"2020"	60	320	"trer"	1
"2020"	60	320	"mara"	1
"2020"	60	320	"oxmo"	1
"2020"	60	320	"violasp"	1
"2020"	60	320	"clbo"	2
"2020"	60	320	"vial"	3
"2020"	40	320	"lylu"	3
"2020"	40	320	"trer"	1
"2020"	40	320	"mara"	1
"2020"	40	320	"grass"	1
"2020"	40	320	"vevi"	0
"2020"	40	320	"stro"	2
"2020"	40	320	"stam"	0
"2020"	40	320	"tico"	0
"2020"	40	320	"asac"	0
"2020"	40	320	"arnu"	0
"2020"	40	320	"drsp"	2
"2020"	40	320	"vial"	3
"2020"	40	320	"sapu"	1
"2020"	80	340	"lylu"	1
"2020"	80	340	"soma"	1
"2020"	80	340	"stro"	3
"2020"	80	340	"trer"	1
"2020"	80	340	"drsp"	2
"2020"	80	340	"urdi"	1
"2020"	80	340	"thpu"	1
"2020"	80	340	"mara"	1
"2020"	80	340	"violasp"	1
"2020"	80	340	"drno"	1
"2020"	80	340	"atfi"	2
"2020"	80	340	"maca"	1
"2020"	80	340	"arnu"	1
"2020"	80	340	"clbo"	1
"2020"	80	340	"sapu"	1
"2020"	80	340	"vial"	3
"2020"	100	340	"drsp"	3
"2020"	100	340	"stro"	2
"2020"	100	340	"oxmo"	1
"2020"	100	340	"urdi"	3
"2020"	100	340	"soma"	1
"2020"	100	340	"vevi"	0
"2020"	100	340	"lylu"	2
"2020"	100	340	"trer"	2
"2020"	100	340	"clbo"	1
"2020"	100	340	"atfi"	1
"2020"	100	340	"mara"	2
"2020"	100	340	"drph"	1
"2020"	100	340	"violasp"	1
"2020"	100	340	"galiumsp"	1
"2020"	100	340	"stam"	1
"2020"	100	340	"vial"	3
"2020"	100	340	"sapu"	1
"2020"	100	320	"stro"	2
"2020"	100	320	"urdi"	3
"2020"	100	320	"drsp"	2
"2020"	100	320	"lylu"	1
"2020"	100	320	"arnu"	0
"2020"	100	320	"prtr"	1
"2020"	100	320	"trer"	1
"2020"	100	320	"tico"	1
"2020"	100	320	"soma"	1
"2020"	100	320	"mara"	1
"2020"	100	320	"oxmo"	1
"2020"	100	320	"galiumsp"	2
"2020"	100	320	"drph"	1
"2020"	100	320	"thpu"	1
"2020"	100	320	"drno"	0
"2020"	100	320	"grass"	0
"2020"	100	320	"vial"	2
"2020"	100	320	"sapu"	1
"2020"	80	320	"stro"	1
"2020"	80	320	"oxmo"	2
"2020"	80	320	"trer"	1
"2020"	80	320	"drsp"	3
"2020"	80	320	"lylu"	3
"2020"	80	320	"drph"	1
"2020"	80	320	"asac"	1
"2020"	80	320	"clbo"	1
"2020"	80	320	"grass"	1
"2020"	80	320	"mara"	2
"2020"	80	320	"vial"	3
"2020"	80	320	"sapu"	0
"2020"	120	340	"lylu"	2
"2020"	120	340	"drsp"	3
"2020"	120	340	"oxmo"	1
"2020"	120	340	"trer"	2
"2020"	120	340	"stro"	2
"2020"	120	340	"tico"	1
"2020"	120	340	"clbo"	1
"2020"	120	340	"maca"	0
"2020"	120	340	"atfi"	1
"2020"	120	340	"galiumsp"	1
"2020"	120	340	"urdi"	2
"2020"	120	340	"grass"	0
"2020"	120	340	"thpu"	1
"2020"	120	340	"soma"	1
"2020"	120	340	"vial"	2
"2020"	140	340	"atfi"	1
"2020"	140	340	"drno"	2
"2020"	140	340	"urdi"	3
"2020"	140	340	"oxmo"	1
"2020"	140	340	"grass"	1
"2020"	140	340	"lylu"	2
"2020"	140	340	"stro"	1
"2020"	140	340	"drsp"	3
"2020"	140	340	"trer"	1
"2020"	140	340	"vevi"	0
"2020"	140	340	"artr"	1
"2020"	140	340	"onse"	1
"2020"	140	340	"imca"	1
"2020"	140	340	"galiumsp"	0
"2020"	140	340	"tico"	1
"2020"	140	340	"sapu"	1
"2020"	140	340	"vial"	3
"2020"	140	320	"mara"	1
"2020"	140	320	"trer"	1
"2020"	140	320	"moun"	1
"2020"	140	320	"drsp"	3
"2020"	140	320	"violasp"	1
"2020"	140	320	"stro"	2
"2020"	140	320	"asac"	2
"2020"	140	320	"maca"	0
"2020"	140	320	"urdi"	2
"2020"	140	320	"soma"	1
"2020"	140	320	"clbo"	2
"2020"	140	320	"oxmo"	1
"2020"	140	320	"galiumsp"	1
"2020"	140	320	"tico"	1
"2020"	140	320	"vial"	2
"2020"	140	320	"sapu"	1
"2020"	120	320	"trer"	2
"2020"	120	320	"drph"	0
"2020"	120	320	"prtr"	1
"2020"	120	320	"arnu"	0
"2020"	120	320	"stro"	2
"2020"	120	320	"lylu"	2
"2020"	120	320	"uvse"	2
"2020"	120	320	"drsp"	3
"2020"	120	320	"violasp"	1
"2020"	120	320	"maca"	2
"2020"	120	320	"oxmo"	1
"2020"	120	320	"grass"	1
"2020"	120	320	"vial"	3
"2020"	120	320	"sapu"	0
"2020"	160	340	"stro"	3
"2020"	160	340	"lylu"	3
"2020"	160	340	"mara"	2
"2020"	160	340	"drsp"	3
"2020"	160	340	"trer"	1
"2020"	160	340	"clbo"	1
"2020"	160	340	"arnu"	1
"2020"	160	340	"moun"	1
"2020"	160	340	"vial"	4
"2020"	180	340	"trbo"	0
"2020"	180	340	"lylu"	3
"2020"	180	340	"trer"	2
"2020"	180	340	"arnu"	3
"2020"	180	340	"stro"	2
"2020"	180	340	"prtr"	1
"2020"	180	340	"violasp"	1
"2020"	180	340	"drno"	3
"2020"	180	340	"mire"	1
"2020"	180	340	"maca"	0
"2020"	180	340	"grass"	0
"2020"	180	340	"drsp"	3
"2020"	180	340	"clbo"	1
"2020"	180	340	"mara"	1
"2020"	180	340	"vial"	2
"2020"	180	340	"sapu"	1
"2020"	180	320	"maca"	1
"2020"	180	320	"oxmo"	2
"2020"	180	320	"lylu"	3
"2020"	180	320	"drsp"	3
"2020"	180	320	"stro"	2
"2020"	180	320	"trbo"	1
"2020"	180	320	"soma"	1
"2020"	180	320	"clbo"	2
"2020"	180	320	"mara"	1
"2020"	180	320	"trer"	1
"2020"	180	320	"drno"	1
"2020"	180	320	"vial"	4
"2020"	160	320	"drno"	2
"2020"	160	320	"drsp"	3
"2020"	160	320	"violasp"	1
"2020"	160	320	"lylu"	2
"2020"	160	320	"asac"	1
"2020"	160	320	"grass"	0
"2020"	160	320	"clbo"	1
"2020"	160	320	"arnu"	1
"2020"	160	320	"prtr"	0
"2020"	160	320	"stro"	1
"2020"	160	320	"depu"	1
"2020"	160	320	"trer"	1
"2020"	160	320	"vial"	2
"2020"	160	320	"sapu"	1
"2020"	160	300	"drsp"	2
"2020"	160	300	"stro"	2
"2020"	160	300	"atfi"	0
"2020"	160	300	"lylu"	2
"2020"	160	300	"trer"	2
"2020"	160	300	"violasp"	1
"2020"	160	300	"vial"	4
"2020"	180	300	"lylu"	2
"2020"	180	300	"clbo"	2
"2020"	180	300	"stro"	2
"2020"	180	300	"drsp"	3
"2020"	180	300	"maca"	1
"2020"	180	300	"trer"	1
"2020"	180	300	"oxmo"	1
"2020"	180	300	"vial"	2
"2020"	180	280	"trer"	1
"2020"	180	280	"stro"	1
"2020"	180	280	"lylu"	2
"2020"	180	280	"maca"	0
"2020"	180	280	"oxmo"	1
"2020"	180	280	"drsp"	3
"2020"	180	280	"vial"	3
"2020"	160	280	"lylu"	2
"2020"	160	280	"stro"	2
"2020"	160	280	"oxmo"	2
"2020"	160	280	"trer"	1
"2020"	160	280	"drsp"	3
"2020"	160	280	"maca"	1
"2020"	160	280	"moun"	1
"2020"	160	280	"clbo"	2
"2020"	160	280	"asac"	0
"2020"	160	280	"vial"	4
"2020"	120	300	"violasp"	1
"2020"	120	300	"acru"	2
"2020"	120	300	"trer"	1
"2020"	120	300	"drsp"	3
"2020"	120	300	"uvse"	3
"2020"	120	300	"lylu"	1
"2020"	120	300	"stro"	2
"2020"	120	300	"mara"	1
"2020"	120	300	"vevi"	0
"2020"	120	300	"asac"	0
"2020"	120	300	"urdi"	2
"2020"	120	300	"atfi"	0
"2020"	120	300	"grass"	1
"2020"	120	300	"vial"	3
"2020"	120	300	"sapu"	1
"2020"	140	300	"stro"	3
"2020"	140	300	"drsp"	3
"2020"	140	300	"trer"	1
"2020"	140	300	"urdi"	0
"2020"	140	300	"oxmo"	0
"2020"	140	300	"thpu"	0
"2020"	140	300	"asac"	1
"2020"	140	300	"tico"	1
"2020"	140	300	"prtr"	1
"2020"	140	300	"lylu"	1
"2020"	140	300	"violasp"	1
"2020"	140	300	"vial"	3
"2020"	140	280	"lylu"	2
"2020"	140	280	"stro"	2
"2020"	140	280	"uvse"	2
"2020"	140	280	"drsp"	2
"2020"	140	280	"trer"	2
"2020"	140	280	"asac"	2
"2020"	140	280	"trbo"	1
"2020"	140	280	"mara"	0
"2020"	140	280	"urdi"	1
"2020"	140	280	"clbo"	1
"2020"	140	280	"prtr"	0
"2020"	140	280	"thpu"	1
"2020"	140	280	"grass"	0
"2020"	140	280	"atfi"	2
"2020"	140	280	"vial"	4
"2020"	120	280	"stro"	2
"2020"	120	280	"uvse"	2
"2020"	120	280	"trer"	4
"2020"	120	280	"drsp"	3
"2020"	120	280	"clbo"	1
"2020"	120	280	"violasp"	1
"2020"	120	280	"mara"	1
"2020"	120	280	"lylu"	2
"2020"	120	280	"drno"	1
"2020"	120	280	"vial"	2
"2020"	80	300	"trer"	1
"2020"	80	300	"arnu"	1
"2020"	80	300	"lylu"	2
"2020"	80	300	"drsp"	2
"2020"	80	300	"asac"	1
"2020"	80	300	"stro"	0
"2020"	80	300	"thpu"	1
"2020"	80	300	"violasp"	0
"2020"	80	300	"drph"	0
"2020"	80	300	"artr"	0
"2020"	80	300	"mara"	1
"2020"	80	300	"drno"	0
"2020"	80	300	"prtr"	1
"2020"	80	300	"trbo"	0
"2020"	80	300	"clbo"	1
"2020"	80	300	"vial"	3
"2020"	100	300	"mara"	2
"2020"	100	300	"grass"	0
"2020"	100	300	"drsp"	3
"2020"	100	300	"trer"	1
"2020"	100	300	"lylu"	1
"2020"	100	300	"stro"	1
"2020"	100	300	"clbo"	1
"2020"	100	300	"maca"	1
"2020"	100	300	"oxmo"	1
"2020"	100	300	"trbo"	0
"2020"	100	300	"urdi"	0
"2020"	100	300	"soma"	1
"2020"	100	300	"vial"	3
"2020"	100	280	"stro"	1
"2020"	100	280	"drsp"	3
"2020"	100	280	"trer"	1
"2020"	100	280	"mara"	1
"2020"	100	280	"lylu"	1
"2020"	100	280	"clbo"	0
"2020"	100	280	"maca"	0
"2020"	100	280	"drno"	0
"2020"	100	280	"tico"	1
"2020"	100	280	"vial"	1
"2020"	80	280	"oxmo"	2
"2020"	80	280	"clbo"	1
"2020"	80	280	"stro"	0
"2020"	80	280	"arnu"	3
"2020"	80	280	"lylu"	2
"2020"	80	280	"drsp"	3
"2020"	80	280	"trer"	1
"2020"	80	280	"vial"	3
"2020"	40	300	"soma"	1
"2020"	40	300	"drsp"	2
"2020"	40	300	"stro"	1
"2020"	40	300	"violasp"	1
"2020"	40	300	"lylu"	2
"2020"	40	300	"trer"	1
"2020"	40	300	"loca"	1
"2020"	40	300	"oxmo"	1
"2020"	40	300	"artr"	1
"2020"	40	300	"mara"	0
"2020"	40	300	"vial"	1
"2020"	60	300	"trer"	0
"2020"	60	300	"stro"	1
"2020"	60	300	"lylu"	3
"2020"	60	300	"arnu"	1
"2020"	60	300	"clbo"	1
"2020"	60	300	"maca"	1
"2020"	60	300	"violasp"	1
"2020"	60	300	"urdi"	0
"2020"	60	300	"mara"	0
"2020"	60	300	"drsp"	3
